0,0,0,0,0,0,0,0,3,0,1,0,0,2
0,0,0,0,3,4,2,1,7,0,0,6,5,8
0,0,0,0,0,0,0,0,0,0,1,2,3,0
1,0,0,0,0,0,0,2,3,0,0,0,0,0
0,0,0,4,3,2,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,1,0,3,2,0,0
0,0,0,0,2,1,3,0,0,0,0,0,0,0
0,0,1,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,5,4,3,0,0,1,0
0,0,0,0,0,0,0,0,0,0,3,0,1,2
0,0,0,0,0,0,0,0,1,2,0,0,0,0
0,0,0,0,0,0,2,1,0,0,0,0,0,0
0,1,2,8,9,3,10,11,5,4,7,6,0,0
2,3,4,0,0,0,0,1,0,0,0,0,0,0
1,3,2,4,5,0,6,7,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,3,0,0,0,1
2,4,3,5,6,0,0,1,0,0,0,0,0,0
5,3,4,2,1,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,2,0,0,0,0,0,0,0
3,0,0,0,0,0,1,2,0,0,0,0,0,0
