0,0,0,0,1,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,1
6,5,0,4,0,0,0,0,0,0,3,2,1,0
3,1,2,0,0,0,0,4,5,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,2,3,0
0,0,0,0,0,2,6,5,4,3,0,0,1,0
6,0,7,2,3,0,4,5,0,0,1,0,0,0
4,5,0,0,0,0,0,3,2,1,0,0,0,0
0,0,0,0,0,0,1,2,3,0,0,0,0,0
0,0,0,1,0,6,0,0,4,5,2,3,0,0
0,0,0,0,0,0,0,0,2,3,0,0,0,1
0,5,4,0,0,3,0,0,1,2,0,0,0,0
0,0,0,0,3,4,2,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3,0,1,2,0,0
0,1,0,2,0,0,0,0,0,0,3,4,5,6
0,0,0,0,0,1,0,0,3,2,0,0,5,4
0,0,1,0,0,2,0,0,0,3,0,0,0,0
0,1,2,0,0,3,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,2,0,0,3
10,11,0,3,2,0,1,9,8,0,4,7,6,5
0,5,6,4,0,0,0,0,0,0,3,2,1,0
11,1,0,2,8,7,9,10,5,6,3,4,0,0
3,0,0,0,0,0,0,2,1,0,0,0,0,0
0,0,0,3,2,8,1,0,6,7,4,5,0,0
0,0,0,3,2,1,0,0,0,0,0,0,0,0
