0,0,1,0,0,2,0,0,0,3,0,0,0,0
4,0,0,0,0,0,0,3,2,0,0,1,0,0
0,0,0,4,3,2,0,0,0,1,5,8,7,6
10,9,0,8,0,4,0,1,2,3,7,0,5,6
12,0,11,6,5,10,4,3,2,1,7,0,9,8
0,0,0,1,2,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,1,0
2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,2,0,3,0,0,0,0,0,0,0
0,2,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,2,3,4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,2,3
0,0,0,0,0,0,0,0,2,0,0,0,0,1
3,0,2,0,0,1,0,0,0,0,0,0,0,0
0,0,0,3,4,0,0,0,0,0,2,1,0,0
2,0,3,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,2,3,0,0,0,0,4
0,0,0,0,3,2,0,0,0,0,0,0,1,0
0,0,0,2,1,0,0,0,0,0,0,0,0,0
0,0,5,0,0,4,0,0,0,0,1,0,3,2
