0,0,0,0,1,2,0,0,0,0,0,4,3,0
0,0,0,0,2,0,1,0,0,0,0,0,0,0
3,0,0,0,0,0,1,2,0,0,0,0,0,0
8,0,9,3,2,10,1,7,6,0,4,0,0,5
0,0,0,0,0,0,0,1,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,2
0,0,0,0,0,0,0,3,2,0,0,0,0,1
0,0,0,0,0,3,0,0,1,2,0,0,0,0
0,0,0,0,0,0,0,0,3,4,0,2,1,0
0,0,0,3,2,0,1,0,0,0,4,0,0,0
0,0,4,0,0,3,0,0,0,0,0,1,2,0
0,0,0,0,0,4,0,0,0,0,1,2,3,0
0,0,1,0,3,2,4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,1,6,5,4,3
0,0,0,0,2,1,3,0,0,0,0,0,0,0
1,2,0,3,0,0,0,0,0,0,0,0,0,0
0,0,0,3,4,0,5,0,0,0,2,1,0,0
0,1,0,2,3,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,4,3,0,0,2,1,0
0,0,0,0,0,2,0,0,0,0,0,0,1,0
0,1,2,0,0,3,0,0,0,0,0,0,0,0
0,0,1,0,0,2,0,0,0,3,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,2,0,0
3,4,0,0,0,0,1,2,0,0,0,0,0,0
0,0,0,0,0,3,0,0,0,0,0,1,2,0
