0,0,0,1,0,0,0,0,0,0,2,3,4,0
0,0,0,0,0,0,0,0,0,0,0,0,1,2
2,0,3,0,0,4,0,1,0,0,0,0,0,0
0,0,0,5,0,0,0,0,2,1,4,0,0,3
2,3,1,4,0,0,0,0,0,0,5,8,7,6
0,0,0,0,0,1,0,0,0,0,4,3,2,0
0,0,0,0,6,5,7,8,2,1,0,3,4,0
1,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,5,2,3,4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,2,0,0,0,0
0,0,0,0,0,1,0,0,4,0,0,0,2,3
1,0,2,0,0,3,0,0,0,4,0,0,0,0
1,2,0,3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4,0,0,1,0,0,0,3,2
5,4,3,0,0,2,0,0,0,1,0,0,0,0
4,3,0,2,0,0,6,5,0,0,1,0,0,0
1,0,0,0,0,0,0,2,3,0,7,6,5,4
0,0,0,3,2,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3,0,0,0,1,2
4,2,3,1,0,0,0,0,0,0,0,0,0,0
0,0,0,2,1,0,0,0,5,0,3,4,7,6
0,0,0,0,0,1,0,4,3,2,0,0,0,0
0,6,5,0,0,4,0,0,2,3,0,0,0,1
0,0,0,0,0,0,2,1,0,0,0,0,0,0
3,0,0,0,0,0,0,2,1,0,0,0,0,0
