0,0,0,0,0,0,1,2,3,0,0,4,5,6
0,0,0,2,1,0,0,0,0,0,3,0,5,4
0,0,0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,3,2,0,0,0,1,0,0,0,0
0,3,4,2,0,5,0,0,0,0,1,0,0,0
5,0,0,0,0,0,0,4,3,0,1,0,0,2
0,4,3,0,1,2,0,0,0,0,0,0,0,0
1,0,2,0,0,0,0,0,0,0,0,0,0,0
7,6,8,5,0,9,0,0,2,0,4,1,0,3
0,0,0,2,1,0,0,0,0,0,3,0,0,0
1,2,0,3,0,0,0,0,0,0,0,0,0,0
1,2,0,3,4,0,0,0,0,0,0,0,0,0
0,0,0,0,2,3,1,0,0,4,0,0,0,0
0,1,2,0,0,3,0,0,0,0,0,0,0,0
0,1,5,2,3,4,0,0,0,0,0,0,0,0
1,6,7,5,4,8,3,2,10,9,0,11,0,0
2,3,0,4,5,6,0,1,0,7,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,0,1,2
0,0,0,0,0,4,0,0,1,0,0,0,3,2
4,0,3,0,0,2,0,5,0,0,0,0,1,0
3,0,2,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,3,2,0,4,0,0
0,1,0,2,3,0,0,0,0,0,0,0,0,0
0,0,0,1,2,3,0,0,5,4,7,8,9,6
0,0,0,1,2,0,0,0,0,0,0,0,0,0
