0,0,0,1,2,0,0,0,0,0,0,0,0,0
0,0,4,0,0,3,0,0,1,2,0,0,0,0
0,0,0,2,0,0,0,0,0,0,1,0,0,0
0,0,0,0,4,3,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,2,3,0,1
0,0,0,0,0,0,0,0,2,0,0,0,0,1
0,0,4,0,2,3,1,0,0,0,0,0,0,0
0,0,0,0,0,6,0,0,4,5,2,3,0,1
1,0,2,0,0,0,0,0,0,0,0,0,0,0
4,6,5,7,0,0,0,3,2,0,0,1,0,0
0,0,0,0,1,2,0,5,4,3,0,0,0,0
0,0,0,0,2,0,1,0,0,0,0,0,0,0
0,0,0,0,0,4,0,0,6,5,1,0,3,2
0,8,9,7,6,0,5,4,3,0,1,2,0,0
5,4,0,3,2,0,1,6,7,0,0,8,0,0
2,1,0,0,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,2,0,0,0,1,0,0,3,0
0,1,0,2,3,0,4,0,0,0,0,0,0,0
0,0,1,0,3,2,4,0,0,0,0,0,0,0
0,0,0,0,3,2,4,5,0,1,0,0,0,0
4,3,0,2,7,8,6,5,0,9,1,0,0,0
2,0,0,0,0,0,0,1,0,0,0,0,0,0
0,6,7,5,4,8,3,2,1,0,0,0,9,0
0,0,2,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,5,4,6,1,2,3,0,0,0,0
