0,0,0,0,0,3,0,0,1,2,0,0,0,0
0,0,0,0,1,2,0,0,0,0,0,0,3,4
0,0,0,0,0,1,0,0,3,2,0,0,0,0
3,4,0,0,0,0,0,2,1,0,0,0,0,0
0,0,0,0,0,2,0,0,0,1,0,0,3,4
0,0,0,1,0,0,0,0,0,0,2,0,0,0
0,7,8,6,5,4,0,0,2,3,0,0,0,1
0,0,0,0,0,3,0,0,0,0,0,1,2,0
0,1,0,2,3,0,4,0,0,0,0,0,0,0
0,3,2,0,0,1,0,0,0,0,0,0,0,0
0,1,2,9,8,3,7,6,5,4,10,11,0,0
0,0,0,0,0,1,0,0,0,2,0,0,0,0
0,7,6,3,4,5,0,0,0,0,2,0,0,1
4,3,0,2,1,0,0,0,0,0,0,0,0,0
5,0,6,0,0,0,0,4,3,0,1,0,0,2
8,0,0,4,5,0,6,7,0,0,3,2,1,0
0,4,5,3,2,1,0,0,0,0,0,0,0,0
0,0,0,2,3,0,4,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,2,3
0,0,0,0,0,3,0,0,5,4,0,0,2,1
0,0,0,1,2,3,0,0,6,7,0,0,4,5
8,9,0,4,5,0,6,7,0,0,3,0,1,2
0,0,0,0,0,1,0,4,3,2,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,2
0,1,2,0,0,0,0,0,0,0,0,0,0,0
