0,0,0,2,3,0,4,5,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,1,2,0,0,0,0
0,0,0,0,2,3,1,0,5,4,7,6,0,0
0,3,0,2,1,0,0,0,0,0,0,0,0,0
0,1,2,0,0,3,0,0,0,0,0,0,4,0
0,0,0,0,2,3,1,0,0,0,0,0,0,0
0,0,6,0,0,5,0,0,0,0,2,1,4,3
9,8,7,0,0,6,11,10,4,5,2,3,0,1
1,0,2,0,0,0,0,0,0,0,0,0,0,0
1,3,2,4,0,0,0,0,7,0,5,0,0,6
0,0,1,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,4,0,0,2,3,0,0,0,1
0,0,0,2,1,0,0,0,0,0,3,0,5,4
0,0,0,0,0,0,0,0,3,0,1,2,0,4
0,0,0,0,0,0,2,1,0,0,0,0,0,0
5,0,6,0,0,7,0,4,3,0,0,0,1,2
0,0,0,0,0,0,0,0,0,0,2,1,0,3
1,3,2,4,5,11,6,7,8,12,0,9,10,0
0,0,0,1,2,3,0,0,5,4,0,0,0,0
4,5,3,6,0,2,0,0,0,0,0,0,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5,4,3,0,0,2,1,0
3,0,0,0,0,0,0,2,1,0,0,0,0,0
2,3,0,4,0,0,0,1,0,0,0,0,0,0
