0,4,5,3,2,1,0,0,0,0,0,0,0,0
2,3,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,2,0,0,0,0,0,4,3,0
0,0,0,0,0,0,2,1,0,0,0,0,0,0
0,0,0,0,6,7,5,4,3,8,0,0,1,2
0,0,0,0,0,3,0,0,0,0,0,1,2,0
0,0,0,0,3,2,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,1,2,0,0,0,0,3
0,0,0,0,2,1,3,0,0,0,0,0,0,0
0,0,0,0,0,8,1,2,3,9,5,4,7,6
0,2,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,0,0,1,0,0,0,0
0,0,0,3,4,0,0,0,0,0,2,1,0,0
1,0,0,0,0,0,0,2,0,0,0,0,0,0
1,0,0,0,0,0,0,2,3,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,2,3,4,0
1,0,0,0,0,6,0,2,3,0,0,4,5,0
0,0,0,0,0,0,1,2,0,0,0,0,0,0
9,8,10,7,1,11,2,3,4,12,6,0,0,5
0,0,0,0,0,0,0,1,2,0,0,0,0,0
