0,0,0,0,0,6,0,0,3,7,1,2,5,4
0,3,4,2,1,5,0,0,8,0,0,9,6,7
1,0,0,0,0,0,0,2,3,0,7,6,5,4
0,0,0,1,2,0,3,4,5,0,0,6,0,0
0,0,0,0,1,2,0,0,4,3,0,0,0,0
3,4,0,5,0,11,1,2,8,0,6,9,10,7
2,0,1,0,5,0,4,3,0,0,0,0,0,0
0,0,0,0,1,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,0,0,0,1
0,0,0,1,2,7,3,4,5,6,0,0,0,0
1,2,3,0,0,4,0,0,9,0,7,8,5,6
0,0,0,2,1,0,0,0,0,0,3,0,0,4
1,0,2,0,0,0,0,0,0,0,0,0,0,0
2,0,3,0,0,4,0,1,0,0,0,0,0,0
0,0,0,0,0,0,1,2,0,0,0,0,0,0
3,4,5,0,0,6,1,2,9,0,0,0,7,8
5,3,4,2,1,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,4,5,2,0,0,3
0,0,0,0,0,0,0,0,0,0,1,2,3,0
3,0,2,0,0,1,5,4,0,0,0,0,0,0
