4,3,2,0,0,1,0,5,6,0,0,0,8,7
9,10,0,0,6,5,7,8,3,4,1,2,0,0
0,1,0,2,0,0,0,0,0,0,0,0,0,0
0,1,2,5,4,3,0,0,8,0,6,7,10,9
0,0,0,0,0,0,0,0,0,0,0,1,2,3
0,0,0,1,2,3,0,0,0,4,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,2,0,0
0,0,0,0,0,0,0,0,4,5,2,1,0,3
0,3,4,2,0,5,0,0,0,0,1,0,0,0
0,0,0,0,3,2,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,4,3,0,0,0,1,2
0,5,4,6,2,3,1,0,0,0,0,0,0,0
5,4,0,3,0,0,0,6,0,0,2,1,0,0
0,0,0,0,0,0,0,0,2,1,0,0,0,0
0,0,0,0,2,3,1,0,0,0,0,5,4,0
0,0,0,0,0,0,0,0,2,0,0,3,0,1
1,0,0,0,4,5,3,2,7,6,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,3,2,0
0,0,0,0,0,1,0,0,0,2,0,0,0,0
9,8,10,7,2,3,1,0,0,0,6,5,4,0
