0,2,3,1,5,4,6,0,0,0,0,0,0,0
0,2,1,3,0,0,0,0,6,0,4,7,8,5
7,6,0,5,0,0,0,8,2,1,4,0,0,3
6,0,0,0,0,1,0,5,4,0,0,0,2,3
0,0,0,0,0,0,0,0,2,1,0,0,4,3
1,2,3,0,0,4,0,0,6,5,0,7,8,0
0,0,0,0,0,0,0,0,2,3,0,1,0,0
0,0,0,0,0,0,1,2,3,0,5,0,0,4
8,0,7,1,0,6,0,9,4,5,2,0,0,3
0,0,0,0,0,0,0,0,0,0,2,1,0,0
0,2,1,3,0,0,0,7,6,0,4,5,0,0
0,0,0,0,0,1,0,0,0,2,0,0,0,0
0,3,4,2,6,5,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,3,2,0,0,0,0
1,0,0,0,0,0,0,2,3,0,0,4,5,6
1,0,0,0,0,0,3,2,0,0,0,0,0,0
0,0,0,2,3,4,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,3,0,0,2,1,0
0,0,0,0,3,2,0,0,0,1,0,0,0,0
0,4,3,5,1,2,0,0,0,0,0,0,0,0
