0,0,0,1,2,3,0,0,0,0,0,0,4,0
0,0,0,0,2,1,0,0,0,0,0,0,0,0
3,5,4,6,0,0,1,2,9,0,7,10,0,8
0,0,0,0,1,0,2,3,0,0,0,0,0,0
0,0,0,6,0,2,0,0,0,1,5,0,3,4
0,4,5,3,2,1,0,0,0,0,0,0,0,0
0,0,0,0,0,5,0,0,2,6,0,1,4,3
0,0,0,0,0,0,0,0,3,0,1,2,0,0
4,3,0,2,1,0,0,0,0,0,0,0,0,0
7,0,6,0,10,5,9,8,2,0,0,1,4,3
0,7,0,6,0,0,0,0,3,0,5,4,1,2
0,0,0,0,4,0,3,2,1,0,0,0,0,0
0,0,6,0,0,5,0,0,3,4,0,0,1,2
0,0,0,0,0,0,2,1,0,0,0,0,0,0
0,0,0,0,3,2,4,0,0,1,0,0,0,0
2,4,3,5,0,0,0,1,0,0,0,0,0,0
0,4,0,3,2,1,0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,0,0,0,3,2
0,5,6,4,0,0,0,0,1,0,3,2,0,0
1,0,0,0,0,0,0,2,3,0,0,0,5,4
0,1,0,2,0,0,0,0,5,0,3,4,0,0
0,0,1,0,0,2,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,2,1,4,3,0,0
0,5,4,6,7,3,8,0,0,0,0,0,2,1
