2,1,3,0,0,4,0,0,0,5,0,0,0,0
6,7,0,1,0,0,0,5,4,0,2,3,0,0
0,0,1,0,0,2,0,0,4,3,0,5,0,0
0,0,0,0,0,2,0,0,0,1,0,0,0,0
0,0,0,0,0,0,2,1,0,0,0,0,0,0
0,0,0,6,5,4,0,1,2,3,7,10,9,8
2,3,1,4,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,3,4,0,2
0,0,0,2,3,0,4,5,0,0,1,0,0,0
0,0,0,0,0,0,0,0,3,0,1,0,0,2
0,0,0,0,0,3,0,0,1,2,0,0,4,5
0,5,4,0,2,3,1,0,0,0,0,0,0,0
0,0,0,0,1,2,0,0,0,0,0,0,0,0
3,2,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,3,2,0,0,0,0,0,0
0,0,1,0,3,2,4,0,0,0,0,0,0,0
0,0,6,0,0,5,0,0,2,1,0,3,4,0
0,0,0,0,1,0,2,3,4,0,0,0,0,0
0,0,0,0,0,0,1,2,3,4,0,0,0,0
4,6,5,7,0,0,0,3,2,1,8,0,0,9
0,4,5,3,2,0,1,0,0,0,0,0,0,0
3,0,2,0,0,1,0,0,0,0,0,0,0,0
3,0,4,10,0,5,1,2,7,6,9,0,0,8
2,0,1,0,5,0,4,3,0,0,0,0,0,0
0,0,0,0,0,4,0,0,0,5,1,0,3,2
