1,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,3,4,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,2,0,0,3
0,0,0,0,0,0,0,1,2,3,0,0,0,0
0,0,0,0,0,0,0,0,2,1,0,0,0,0
5,0,4,0,0,3,0,6,0,0,0,0,2,1
1,0,0,0,0,0,3,2,0,0,0,0,0,0
0,0,0,0,0,0,0,2,1,0,0,0,0,0
3,2,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,1,0,0,0,0,0,0,0,0
1,0,2,0,0,3,0,0,0,0,0,5,4,0
10,0,0,0,7,6,8,9,4,5,2,3,0,1
3,4,0,0,0,0,1,2,0,0,0,0,0,0
5,0,6,0,2,1,3,4,0,0,0,0,0,0
4,3,0,2,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,2,0,0,3,4,1
0,0,0,0,0,0,0,0,2,0,0,3,0,1
0,0,0,2,3,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,3,0,1,0,0,2
0,0,0,0,0,0,0,0,1,0,3,0,0,2
2,1,0,0,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,3,0,0,0,0,0,1,2,0
5,10,6,9,8,7,0,4,3,0,0,2,1,0
3,2,1,0,6,7,5,4,10,0,0,9,8,11
