0,2,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,1,0,0,0,0,0
0,1,0,2,0,0,0,0,5,0,3,0,0,4
0,0,0,0,0,0,0,0,2,1,0,3,4,0
0,0,0,0,1,2,0,0,5,0,0,4,3,0
0,0,0,0,0,0,0,1,2,0,0,3,0,0
0,0,0,0,0,0,0,0,1,2,0,0,0,0
1,2,0,3,4,5,0,0,0,6,0,0,0,0
5,6,7,1,2,0,3,4,0,0,0,0,0,0
0,0,0,3,2,0,1,0,8,0,4,7,6,5
1,0,2,0,0,3,0,0,5,4,7,0,0,6
0,0,0,0,0,0,0,0,3,4,0,2,1,0
0,0,0,0,0,1,0,0,0,0,0,3,2,0
0,0,0,0,3,4,2,1,6,5,8,9,10,7
2,0,1,0,0,0,4,3,0,0,0,0,0,0
1,0,2,0,0,3,0,0,5,4,0,6,7,0
0,0,4,0,0,3,0,0,1,2,0,0,0,0
0,2,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,2,0,3,4,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,2,1,0
