0,0,0,3,2,1,0,0,0,0,4,0,0,0
0,0,0,0,0,0,0,0,1,0,3,0,0,2
0,0,0,0,0,0,0,0,3,0,0,2,1,0
0,2,1,3,0,0,0,0,6,0,4,7,0,5
0,0,0,0,1,2,0,0,0,3,0,0,0,0
6,5,0,4,0,0,0,0,0,0,3,0,1,2
0,0,0,0,1,0,2,3,0,0,0,0,0,0
1,2,0,0,0,0,0,0,0,0,0,0,0,0
0,5,0,4,0,0,0,0,0,0,3,0,1,2
0,0,0,0,0,0,0,2,1,0,0,0,0,0
4,0,3,0,0,2,0,5,6,1,0,0,8,7
4,0,5,0,0,0,0,3,2,0,0,0,0,1
0,0,0,0,0,0,0,0,2,1,4,3,0,0
0,0,0,0,0,1,0,0,0,0,0,0,2,3
0,0,0,0,0,0,0,0,2,3,0,1,0,0
0,0,0,0,3,4,2,1,0,5,0,0,0,0
0,3,2,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,2,1,3,4,5,0,0,0,0,0
0,0,0,0,0,4,0,0,1,0,0,2,3,0
0,2,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,3,1,0,0,0,6,5,4,0
0,4,3,5,0,2,0,9,8,1,6,0,0,7
0,4,0,3,2,0,1,0,0,0,0,0,0,0
3,2,1,0,0,0,0,4,5,0,0,0,0,0
0,0,0,0,0,0,0,0,1,2,0,0,0,0
