0,1,0,2,3,0,0,0,0,0,0,0,0,0
5,3,4,2,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,2,0,0,0,0,0
3,0,4,0,0,5,1,2,0,0,0,0,6,0
4,0,5,0,0,0,0,3,2,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,1,2,0,0
1,0,2,0,0,3,0,0,0,0,0,0,0,0
0,0,0,5,6,7,0,1,2,8,4,0,0,3
0,3,0,2,0,0,0,0,0,0,1,0,0,0
5,0,0,0,0,0,0,4,3,0,0,0,1,2
0,0,0,3,2,0,1,0,0,0,0,0,0,0
0,0,0,0,3,2,4,0,0,1,0,0,0,0
0,1,0,2,0,0,0,0,0,0,3,0,0,0
5,0,4,0,0,3,0,0,0,0,0,0,2,1
3,5,4,6,0,10,1,2,0,0,7,0,9,8
6,0,5,0,0,4,0,7,1,0,0,0,3,2
0,0,0,0,0,2,0,0,5,1,0,6,3,4
2,0,1,0,5,6,4,3,0,7,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,1,0,0,4,0,0,0,2,3
