0,0,0,0,0,0,0,0,4,0,2,3,0,1
0,0,0,8,0,3,0,0,5,4,7,6,2,1
0,0,0,0,1,0,2,0,0,0,0,0,0,0
0,3,2,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,4,3,0,0,1,2,0,0,0,0
0,0,0,3,0,0,0,0,0,0,2,1,0,0
0,0,0,0,0,5,1,2,3,4,0,0,6,7
3,2,0,1,0,0,5,4,0,0,0,0,0,0
0,0,0,1,2,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,2,0,0
0,0,0,0,3,2,0,0,0,1,0,0,0,0
0,0,0,0,0,0,5,4,3,0,1,2,0,0
0,0,0,0,0,1,0,0,0,0,0,3,2,0
0,0,0,0,0,0,1,2,3,0,0,0,0,0
0,0,0,0,0,0,0,4,3,0,0,2,1,0
0,0,0,0,0,1,5,4,3,2,0,0,0,0
0,0,0,1,0,0,0,0,4,0,2,3,0,0
0,0,0,0,0,0,0,1,2,0,0,0,0,3
4,0,3,0,1,2,0,0,0,0,0,0,0,0
0,0,0,0,0,5,0,0,2,6,0,3,4,1
