0,0,0,0,0,0,1,2,3,0,0,0,0,4
0,0,0,3,2,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3,2,0,0,0,0,1
0,0,0,0,4,3,0,0,0,0,0,1,2,0
0,0,4,0,2,3,1,0,0,0,0,0,0,0
0,0,0,0,2,3,1,0,0,4,0,0,0,0
1,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,2,0,0,0,0,0
0,0,0,0,0,1,0,0,4,0,0,3,2,0
0,0,0,0,4,3,0,0,0,0,0,0,2,1
0,0,0,0,0,2,0,0,0,1,0,0,3,0
0,1,0,2,0,0,0,0,0,0,3,0,0,4
4,0,3,0,0,2,0,0,0,1,0,0,0,0
0,0,0,0,0,2,0,0,0,0,0,0,1,0
7,8,0,9,10,3,11,6,5,4,0,0,2,1
0,0,0,0,0,0,0,3,2,1,0,0,0,0
1,0,2,0,0,3,0,0,0,0,0,0,4,0
2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,3,0,0,0,0,0,1,2,0
