0,0,0,0,0,0,0,0,2,3,0,1,0,0
2,3,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,2,0,0,0,1,0,0,3,0
3,2,1,8,9,0,0,4,5,0,7,0,0,6
0,0,0,0,0,2,0,0,0,3,0,0,1,0
0,0,0,7,6,1,5,4,3,2,0,0,0,0
0,0,0,0,0,0,0,0,3,0,0,0,1,2
5,7,6,8,9,0,0,4,3,0,1,0,0,2
0,6,5,7,0,4,0,0,0,0,1,0,3,2
0,0,0,0,1,2,0,0,4,3,0,0,0,0
0,0,0,0,0,4,0,0,0,0,1,0,3,2
0,0,0,0,1,0,2,3,0,0,0,0,0,0
0,0,0,0,2,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,2
0,0,0,0,0,0,0,0,0,0,1,2,0,0
0,0,0,0,0,1,0,0,0,0,0,3,2,0
1,0,0,7,6,5,0,2,3,4,0,0,0,0
0,0,0,1,0,0,0,0,0,0,2,0,0,0
0,0,1,4,3,2,0,0,0,0,0,0,0,0
6,7,5,8,0,4,0,0,2,3,0,1,0,0
0,0,0,0,0,0,0,3,2,0,0,1,0,0
0,0,0,0,0,1,0,0,0,0,0,0,2,0
0,0,2,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,2,0,4,0,0,3
0,0,0,0,0,0,0,0,0,0,1,0,3,2
