5,4,0,3,0,0,0,0,0,0,2,1,0,0
0,0,0,0,0,1,0,0,0,0,0,0,2,3
0,4,3,0,0,2,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,3,2,0,0,0,0,1
0,0,0,1,0,0,0,0,4,0,2,3,0,0
0,0,0,0,3,0,2,1,0,0,0,0,0,0
0,1,2,0,0,3,0,0,0,4,0,0,0,0
0,0,0,0,1,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,2,0,0,0,0
6,0,7,0,3,2,4,5,0,0,0,0,1,0
0,0,0,0,0,3,0,0,0,0,0,0,2,1
3,0,2,0,0,1,5,4,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,3,2
0,0,0,1,0,0,0,0,0,0,2,3,0,0
0,0,0,0,1,2,0,0,0,0,0,4,3,0
0,0,0,0,2,0,1,0,0,0,0,0,0,0
0,1,0,2,0,0,0,0,0,0,0,0,0,0
10,0,0,6,7,2,8,9,0,1,5,0,3,4
0,0,0,3,4,5,0,0,0,0,2,1,6,0
0,0,0,0,0,0,0,1,2,0,0,3,4,0
